name,code,yomigana,prefecture_id,seireishitei_id
札幌市中央区,11011,ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ,1,2
札幌市北区,11029,ｻｯﾎﾟﾛｼｷﾀｸ,1,2
札幌市東区,11037,ｻｯﾎﾟﾛｼﾋｶﾞｼｸ,1,2
札幌市白石区,11045,ｻｯﾎﾟﾛｼｼﾛｲｼｸ,1,2
札幌市豊平区,11053,ｻｯﾎﾟﾛｼﾄﾖﾋﾗｸ,1,2
札幌市南区,11061,ｻｯﾎﾟﾛｼﾐﾅﾐｸ,1,2
札幌市西区,11070,ｻｯﾎﾟﾛｼﾆｼｸ,1,2
札幌市厚別区,11088,ｻｯﾎﾟﾛｼｱﾂﾍﾞﾂｸ,1,2
札幌市手稲区,11096,ｻｯﾎﾟﾛｼﾃｲﾈｸ,1,2
札幌市清田区,11100,ｻｯﾎﾟﾛｼｷﾖﾀｸ,1,2
函館市,12025,ﾊｺﾀﾞﾃｼ,1,1
小樽市,12033,ｵﾀﾙｼ,1,1
旭川市,12041,ｱｻﾋｶﾜｼ,1,1
室蘭市,12050,ﾑﾛﾗﾝｼ,1,1
釧路市,12068,ｸｼﾛｼ,1,1
帯広市,12076,ｵﾋﾞﾋﾛｼ,1,1
北見市,12084,ｷﾀﾐｼ,1,1
夕張市,12092,ﾕｳﾊﾞﾘｼ,1,1
岩見沢市,12106,ｲﾜﾐｻﾞﾜｼ,1,1
網走市,12114,ｱﾊﾞｼﾘｼ,1,1
留萌市,12122,ﾙﾓｲｼ,1,1
苫小牧市,12131,ﾄﾏｺﾏｲｼ,1,1
稚内市,12149,ﾜｯｶﾅｲｼ,1,1
美唄市,12157,ﾋﾞﾊﾞｲｼ,1,1
芦別市,12165,ｱｼﾍﾞﾂｼ,1,1
江別市,12173,ｴﾍﾞﾂｼ,1,1
赤平市,12181,ｱｶﾋﾞﾗｼ,1,1
紋別市,12190,ﾓﾝﾍﾞﾂｼ,1,1
士別市,12203,ｼﾍﾞﾂｼ,1,1
名寄市,12211,ﾅﾖﾛｼ,1,1
三笠市,12220,ﾐｶｻｼ,1,1
根室市,12238,ﾈﾑﾛｼ,1,1
千歳市,12246,ﾁﾄｾｼ,1,1
滝川市,12254,ﾀｷｶﾜｼ,1,1
砂川市,12262,ｽﾅｶﾞﾜｼ,1,1
歌志内市,12271,ｳﾀｼﾅｲｼ,1,1
深川市,12289,ﾌｶｶﾞﾜｼ,1,1
富良野市,12297,ﾌﾗﾉｼ,1,1
登別市,12301,ﾉﾎﾞﾘﾍﾞﾂｼ,1,1
恵庭市,12319,ｴﾆﾜｼ,1,1
伊達市,12335,ﾀﾞﾃｼ,1,1
北広島市,12343,ｷﾀﾋﾛｼﾏｼ,1,1
石狩市,12351,ｲｼｶﾘｼ,1,1
北斗市,12360,ﾎｸﾄｼ,1,1
当別町,13030,ﾄｳﾍﾞﾂﾁｮｳ,1,1
新篠津村,13048,ｼﾝｼﾉﾂﾑﾗ,1,1
松前町,13315,ﾏﾂﾏｴﾁｮｳ,1,1
福島町,13323,ﾌｸｼﾏﾁｮｳ,1,1
知内町,13331,ｼﾘｳﾁﾁｮｳ,1,1
木古内町,13340,ｷｺﾅｲﾁｮｳ,1,1
七飯町,13374,ﾅﾅｴﾁｮｳ,1,1
鹿部町,13439,ｼｶﾍﾞﾁｮｳ,1,1
森町,13455,ﾓﾘﾏﾁ,1,1
八雲町,13463,ﾔｸﾓﾁｮｳ,1,1
長万部町,13471,ｵｼｬﾏﾝﾍﾞﾁｮｳ,1,1
江差町,13617,ｴｻｼﾁｮｳ,1,1
上ノ国町,13625,ｶﾐﾉｸﾆﾁｮｳ,1,1
厚沢部町,13633,ｱｯｻﾌﾞﾁｮｳ,1,1
乙部町,13641,ｵﾄﾍﾞﾁｮｳ,1,1
奥尻町,13676,ｵｸｼﾘﾁｮｳ,1,1
今金町,13706,ｲﾏｶﾈﾁｮｳ,1,1
せたな町,13714,ｾﾀﾅﾁｮｳ,1,1
島牧村,13919,ｼﾏﾏｷﾑﾗ,1,1
寿都町,13927,ｽｯﾂﾁｮｳ,1,1
黒松内町,13935,ｸﾛﾏﾂﾅｲﾁｮｳ,1,1
蘭越町,13943,ﾗﾝｺｼﾁｮｳ,1,1
ニセコ町,13951,ﾆｾｺﾁｮｳ,1,1
真狩村,13960,ﾏｯｶﾘﾑﾗ,1,1
留寿都村,13978,ﾙｽﾂﾑﾗ,1,1
喜茂別町,13986,ｷﾓﾍﾞﾂﾁｮｳ,1,1
京極町,13994,ｷｮｳｺﾞｸﾁｮｳ,1,1
倶知安町,14001,ｸｯﾁｬﾝﾁｮｳ,1,1
共和町,14010,ｷｮｳﾜﾁｮｳ,1,1
岩内町,14028,ｲﾜﾅｲﾁｮｳ,1,1
泊村,14036,ﾄﾏﾘﾑﾗ,1,1
神恵内村,14044,ｶﾓｴﾅｲﾑﾗ,1,1
積丹町,14052,ｼｬｺﾀﾝﾁｮｳ,1,1
古平町,14061,ﾌﾙﾋﾞﾗﾁｮｳ,1,1
仁木町,14079,ﾆｷﾁｮｳ,1,1
余市町,14087,ﾖｲﾁﾁｮｳ,1,1
赤井川村,14095,ｱｶｲｶﾞﾜﾑﾗ,1,1
南幌町,14231,ﾅﾝﾎﾟﾛﾁｮｳ,1,1
奈井江町,14249,ﾅｲｴﾁｮｳ,1,1
上砂川町,14257,ｶﾐｽﾅｶﾞﾜﾁｮｳ,1,1
由仁町,14273,ﾕﾆﾁｮｳ,1,1
長沼町,14281,ﾅｶﾞﾇﾏﾁｮｳ,1,1
栗山町,14290,ｸﾘﾔﾏﾁｮｳ,1,1
月形町,14303,ﾂｷｶﾞﾀﾁｮｳ,1,1
浦臼町,14311,ｳﾗｳｽﾁｮｳ,1,1
新十津川町,14320,ｼﾝﾄﾂｶﾜﾁｮｳ,1,1
妹背牛町,14338,ﾓｾｳｼﾁｮｳ,1,1
秩父別町,14346,ﾁｯﾌﾟﾍﾞﾂﾁｮｳ,1,1
雨竜町,14362,ｳﾘｭｳﾁｮｳ,1,1
北竜町,14371,ﾎｸﾘｭｳﾁｮｳ,1,1
沼田町,14389,ﾇﾏﾀﾁｮｳ,1,1
鷹栖町,14524,ﾀｶｽﾁｮｳ,1,1
東神楽町,14532,ﾋｶﾞｼｶｸﾞﾗﾁｮｳ,1,1
当麻町,14541,ﾄｳﾏﾁｮｳ,1,1
比布町,14559,ﾋﾟｯﾌﾟﾁｮｳ,1,1
愛別町,14567,ｱｲﾍﾞﾂﾁｮｳ,1,1
上川町,14575,ｶﾐｶﾜﾁｮｳ,1,1
東川町,14583,ﾋｶﾞｼｶﾜﾁｮｳ,1,1
美瑛町,14591,ﾋﾞｴｲﾁｮｳ,1,1
上富良野町,14605,ｶﾐﾌﾗﾉﾁｮｳ,1,1
中富良野町,14613,ﾅｶﾌﾗﾉﾁｮｳ,1,1
南富良野町,14621,ﾐﾅﾐﾌﾗﾉﾁｮｳ,1,1
占冠村,14630,ｼﾑｶｯﾌﾟﾑﾗ,1,1
和寒町,14648,ﾜｯｻﾑﾁｮｳ,1,1
剣淵町,14656,ｹﾝﾌﾞﾁﾁｮｳ,1,1
下川町,14681,ｼﾓｶﾜﾁｮｳ,1,1
美深町,14699,ﾋﾞﾌｶﾁｮｳ,1,1
音威子府村,14702,ｵﾄｲﾈｯﾌﾟﾑﾗ,1,1
中川町,14711,ﾅｶｶﾞﾜﾁｮｳ,1,1
幌加内町,14729,ﾎﾛｶﾅｲﾁｮｳ,1,1
増毛町,14818,ﾏｼｹﾁｮｳ,1,1
小平町,14826,ｵﾋﾞﾗﾁｮｳ,1,1
苫前町,14834,ﾄﾏﾏｴﾁｮｳ,1,1
羽幌町,14842,ﾊﾎﾞﾛﾁｮｳ,1,1
初山別村,14851,ｼｮｻﾝﾍﾞﾂﾑﾗ,1,1
遠別町,14869,ｴﾝﾍﾞﾂﾁｮｳ,1,1
天塩町,14877,ﾃｼｵﾁｮｳ,1,1
猿払村,15113,ｻﾙﾌﾂﾑﾗ,1,1
浜頓別町,15121,ﾊﾏﾄﾝﾍﾞﾂﾁｮｳ,1,1
中頓別町,15130,ﾅｶﾄﾝﾍﾞﾂﾁｮｳ,1,1
枝幸町,15148,ｴｻｼﾁｮｳ,1,1
豊富町,15164,ﾄﾖﾄﾐﾁｮｳ,1,1
礼文町,15172,ﾚﾌﾞﾝﾁｮｳ,1,1
利尻町,15181,ﾘｼﾘﾁｮｳ,1,1
利尻富士町,15199,ﾘｼﾘﾌｼﾞﾁｮｳ,1,1
幌延町,15202,ﾎﾛﾉﾍﾞﾁｮｳ,1,1
美幌町,15431,ﾋﾞﾎﾛﾁｮｳ,1,1
津別町,15440,ﾂﾍﾞﾂﾁｮｳ,1,1
斜里町,15458,ｼｬﾘﾁｮｳ,1,1
清里町,15466,ｷﾖｻﾄﾁｮｳ,1,1
小清水町,15474,ｺｼﾐｽﾞﾁｮｳ,1,1
訓子府町,15491,ｸﾝﾈｯﾌﾟﾁｮｳ,1,1
置戸町,15504,ｵｹﾄﾁｮｳ,1,1
佐呂間町,15521,ｻﾛﾏﾁｮｳ,1,1
遠軽町,15555,ｴﾝｶﾞﾙﾁｮｳ,1,1
湧別町,15598,ﾕｳﾍﾞﾂﾁｮｳ,1,1
滝上町,15601,ﾀｷﾉｳｴﾁｮｳ,1,1
興部町,15610,ｵｺｯﾍﾟﾁｮｳ,1,1
西興部村,15628,ﾆｼｵｺｯﾍﾟﾑﾗ,1,1
雄武町,15636,ｵｳﾑﾁｮｳ,1,1
大空町,15644,ｵｵｿﾞﾗﾁｮｳ,1,1
豊浦町,15717,ﾄﾖｳﾗﾁｮｳ,1,1
壮瞥町,15750,ｿｳﾍﾞﾂﾁｮｳ,1,1
白老町,15784,ｼﾗｵｲﾁｮｳ,1,1
厚真町,15814,ｱﾂﾏﾁｮｳ,1,1
洞爺湖町,15849,ﾄｳﾔｺﾁｮｳ,1,1
安平町,15857,ｱﾋﾞﾗﾁｮｳ,1,1
むかわ町,15865,ﾑｶﾜﾁｮｳ,1,1
日高町,16012,ﾋﾀﾞｶﾁｮｳ,1,1
平取町,16021,ﾋﾞﾗﾄﾘﾁｮｳ,1,1
新冠町,16047,ﾆｲｶｯﾌﾟﾁｮｳ,1,1
浦河町,16071,ｳﾗｶﾜﾁｮｳ,1,1
様似町,16080,ｻﾏﾆﾁｮｳ,1,1
えりも町,16098,ｴﾘﾓﾁｮｳ,1,1
新ひだか町,16101,ｼﾝﾋﾀﾞｶﾁｮｳ,1,1
音更町,16314,ｵﾄﾌｹﾁｮｳ,1,1
士幌町,16322,ｼﾎﾛﾁｮｳ,1,1
上士幌町,16331,ｶﾐｼﾎﾛﾁｮｳ,1,1
鹿追町,16349,ｼｶｵｲﾁｮｳ,1,1
新得町,16357,ｼﾝﾄｸﾁｮｳ,1,1
清水町,16365,ｼﾐｽﾞﾁｮｳ,1,1
芽室町,16373,ﾒﾑﾛﾁｮｳ,1,1
中札内村,16381,ﾅｶｻﾂﾅｲﾑﾗ,1,1
更別村,16390,ｻﾗﾍﾞﾂﾑﾗ,1,1
大樹町,16411,ﾀｲｷﾁｮｳ,1,1
広尾町,16420,ﾋﾛｵﾁｮｳ,1,1
幕別町,16438,ﾏｸﾍﾞﾂﾁｮｳ,1,1
池田町,16446,ｲｹﾀﾞﾁｮｳ,1,1
豊頃町,16454,ﾄﾖｺﾛﾁｮｳ,1,1
本別町,16462,ﾎﾝﾍﾞﾂﾁｮｳ,1,1
足寄町,16471,ｱｼｮﾛﾁｮｳ,1,1
陸別町,16489,ﾘｸﾍﾞﾂﾁｮｳ,1,1
浦幌町,16497,ｳﾗﾎﾛﾁｮｳ,1,1
釧路町,16616,ｸｼﾛﾁｮｳ,1,1
厚岸町,16624,ｱｯｹｼﾁｮｳ,1,1
浜中町,16632,ﾊﾏﾅｶﾁｮｳ,1,1
標茶町,16641,ｼﾍﾞﾁｬﾁｮｳ,1,1
弟子屈町,16659,ﾃｼｶｶﾞﾁｮｳ,1,1
鶴居村,16675,ﾂﾙｲﾑﾗ,1,1
白糠町,16683,ｼﾗﾇｶﾁｮｳ,1,1
別海町,16918,ﾍﾞﾂｶｲﾁｮｳ,1,1
中標津町,16926,ﾅｶｼﾍﾞﾂﾁｮｳ,1,1
標津町,16934,ｼﾍﾞﾂﾁｮｳ,1,1
羅臼町,16942,ﾗｳｽﾁｮｳ,1,1
青森市,22012,ｱｵﾓﾘｼ,2,1
弘前市,22021,ﾋﾛｻｷｼ,2,1
八戸市,22039,ﾊﾁﾉﾍｼ,2,1
黒石市,22047,ｸﾛｲｼｼ,2,1
五所川原市,22055,ｺﾞｼｮｶﾞﾜﾗｼ,2,1
十和田市,22063,ﾄﾜﾀﾞｼ,2,1
三沢市,22071,ﾐｻﾜｼ,2,1
むつ市,22080,ﾑﾂｼ,2,1
つがる市,22098,ﾂｶﾞﾙｼ,2,1
平川市,22101,ﾋﾗｶﾜｼ,2,1
平内町,23019,ﾋﾗﾅｲﾏﾁ,2,1
今別町,23035,ｲﾏﾍﾞﾂﾏﾁ,2,1
蓬田村,23043,ﾖﾓｷﾞﾀﾑﾗ,2,1
外ヶ浜町,23078,ｿﾄｶﾞﾊﾏﾏﾁ,2,1
鰺ヶ沢町,23213,ｱｼﾞｶﾞｻﾜﾏﾁ,2,1
深浦町,23230,ﾌｶｳﾗﾏﾁ,2,1
西目屋村,23434,ﾆｼﾒﾔﾑﾗ,2,1
藤崎町,23612,ﾌｼﾞｻｷﾏﾁ,2,1
大鰐町,23621,ｵｵﾜﾆﾏﾁ,2,1
田舎館村,23671,ｲﾅｶﾀﾞﾃﾑﾗ,2,1
板柳町,23817,ｲﾀﾔﾅｷﾞﾏﾁ,2,1
鶴田町,23841,ﾂﾙﾀﾏﾁ,2,1
中泊町,23876,ﾅｶﾄﾞﾏﾘﾏﾁ,2,1
野辺地町,24015,ﾉﾍｼﾞﾏﾁ,2,1
七戸町,24023,ｼﾁﾉﾍﾏﾁ,2,1
六戸町,24058,ﾛｸﾉﾍﾏﾁ,2,1
横浜町,24066,ﾖｺﾊﾏﾏﾁ,2,1
東北町,24082,ﾄｳﾎｸﾏﾁ,2,1
六ヶ所村,24112,ﾛｯｶｼｮﾑﾗ,2,1
おいらせ町,24121,ｵｲﾗｾﾁｮｳ,2,1
大間町,24236,ｵｵﾏﾏﾁ,2,1
東通村,24244,ﾋｶﾞｼﾄﾞｵﾘﾑﾗ,2,1
風間浦村,24252,ｶｻﾞﾏｳﾗﾑﾗ,2,1
佐井村,24261,ｻｲﾑﾗ,2,1
三戸町,24414,ｻﾝﾉﾍﾏﾁ,2,1
五戸町,24422,ｺﾞﾉﾍﾏﾁ,2,1
田子町,24431,ﾀｯｺﾏﾁ,2,1
南部町,24457,ﾅﾝﾌﾞﾁｮｳ,2,1
階上町,24465,ﾊｼｶﾐﾁｮｳ,2,1
新郷村,24503,ｼﾝｺﾞｳﾑﾗ,2,1
盛岡市,32018,ﾓﾘｵｶｼ,3,1
宮古市,32026,ﾐﾔｺｼ,3,1
大船渡市,32034,ｵｵﾌﾅﾄｼ,3,1
花巻市,32051,ﾊﾅﾏｷｼ,3,1
北上市,32069,ｷﾀｶﾐｼ,3,1
久慈市,32077,ｸｼﾞｼ,3,1
遠野市,32085,ﾄｵﾉｼ,3,1
一関市,32093,ｲﾁﾉｾｷｼ,3,1
陸前高田市,32107,ﾘｸｾﾞﾝﾀｶﾀｼ,3,1
釜石市,32115,ｶﾏｲｼｼ,3,1
二戸市,32131,ﾆﾉﾍｼ,3,1
八幡平市,32140,ﾊﾁﾏﾝﾀｲｼ,3,1
奥州市,32158,ｵｳｼｭｳｼ,3,1
滝沢市,32166,ﾀｷｻﾞﾜｼ,3,1
雫石町,33014,ｼｽﾞｸｲｼﾁｮｳ,3,1
葛巻町,33022,ｸｽﾞﾏｷﾏﾁ,3,1
岩手町,33031,ｲﾜﾃﾏﾁ,3,1
紫波町,33219,ｼﾜﾁｮｳ,3,1
矢巾町,33227,ﾔﾊﾊﾞﾁｮｳ,3,1
西和賀町,33669,ﾆｼﾜｶﾞﾏﾁ,3,1
金ケ崎町,33812,ｶﾈｶﾞｻｷﾁｮｳ,3,1
平泉町,34029,ﾋﾗｲｽﾞﾐﾁｮｳ,3,1
住田町,34410,ｽﾐﾀﾁｮｳ,3,1
大槌町,34614,ｵｵﾂﾁﾁｮｳ,3,1
山田町,34827,ﾔﾏﾀﾞﾏﾁ,3,1
岩泉町,34835,ｲﾜｲｽﾞﾐﾁｮｳ,3,1
田野畑村,34843,ﾀﾉﾊﾀﾑﾗ,3,1
普代村,34851,ﾌﾀﾞｲﾑﾗ,3,1
軽米町,35017,ｶﾙﾏｲﾏﾁ,3,1
野田村,35033,ﾉﾀﾞﾑﾗ,3,1
九戸村,35068,ｸﾉﾍﾑﾗ,3,1
洋野町,35076,ﾋﾛﾉﾁｮｳ,3,1
一戸町,35246,ｲﾁﾉﾍﾏﾁ,3,1
仙台市青葉区,41017,ｾﾝﾀﾞｲｼｱｵﾊﾞｸ,4,3
仙台市宮城野区,41025,ｾﾝﾀﾞｲｼﾐﾔｷﾞﾉｸ,4,3
仙台市若林区,41033,ｾﾝﾀﾞｲｼﾜｶﾊﾞﾔｼｸ,4,3
仙台市太白区,41041,ｾﾝﾀﾞｲｼﾀｲﾊｸｸ,4,3
仙台市泉区,41050,ｾﾝﾀﾞｲｼｲｽﾞﾐｸ,4,3
石巻市,42021,ｲｼﾉﾏｷｼ,4,1
塩竈市,42030,ｼｵｶﾞﾏｼ,4,1
気仙沼市,42056,ｹｾﾝﾇﾏｼ,4,1
白石市,42064,ｼﾛｲｼｼ,4,1
名取市,42072,ﾅﾄﾘｼ,4,1
角田市,42081,ｶｸﾀﾞｼ,4,1
多賀城市,42099,ﾀｶﾞｼﾞｮｳｼ,4,1
岩沼市,42111,ｲﾜﾇﾏｼ,4,1
登米市,42129,ﾄﾒｼ,4,1
栗原市,42137,ｸﾘﾊﾗｼ,4,1
東松島市,42145,ﾋｶﾞｼﾏﾂｼﾏｼ,4,1
大崎市,42153,ｵｵｻｷｼ,4,1
富谷市,42161,ﾄﾐﾔｼ,4,1
蔵王町,43010,ｻﾞｵｳﾏﾁ,4,1
七ヶ宿町,43028,ｼﾁｶｼｭｸﾏﾁ,4,1
大河原町,43214,ｵｵｶﾞﾜﾗﾏﾁ,4,1
村田町,43222,ﾑﾗﾀﾏﾁ,4,1
柴田町,43231,ｼﾊﾞﾀﾏﾁ,4,1
川崎町,43249,ｶﾜｻｷﾏﾁ,4,1
丸森町,43419,ﾏﾙﾓﾘﾏﾁ,4,1
亘理町,43613,ﾜﾀﾘﾁｮｳ,4,1
山元町,43621,ﾔﾏﾓﾄﾁｮｳ,4,1
松島町,44016,ﾏﾂｼﾏﾏﾁ,4,1
七ヶ浜町,44041,ｼﾁｶﾞﾊﾏﾏﾁ,4,1
利府町,44067,ﾘﾌﾁｮｳ,4,1
大和町,44211,ﾀｲﾜﾁｮｳ,4,1
大郷町,44229,ｵｵｻﾄﾁｮｳ,4,1
大衡村,44245,ｵｵﾋﾗﾑﾗ,4,1
色麻町,44440,ｼｶﾏﾁｮｳ,4,1
加美町,44458,ｶﾐﾏﾁ,4,1
涌谷町,45012,ﾜｸﾔﾁｮｳ,4,1
美里町,45055,ﾐｻﾄﾏﾁ,4,1
女川町,45811,ｵﾅｶﾞﾜﾁｮｳ,4,1
南三陸町,46060,ﾐﾅﾐｻﾝﾘｸﾁｮｳ,4,1
秋田市,52019,ｱｷﾀｼ,5,1
能代市,52027,ﾉｼﾛｼ,5,1
横手市,52035,ﾖｺﾃｼ,5,1
大館市,52043,ｵｵﾀﾞﾃｼ,5,1
男鹿市,52060,ｵｶﾞｼ,5,1
湯沢市,52078,ﾕｻﾞﾜｼ,5,1
鹿角市,52094,ｶﾂﾞﾉｼ,5,1
由利本荘市,52108,ﾕﾘﾎﾝｼﾞｮｳｼ,5,1
潟上市,52116,ｶﾀｶﾞﾐｼ,5,1
大仙市,52124,ﾀﾞｲｾﾝｼ,5,1
北秋田市,52132,ｷﾀｱｷﾀｼ,5,1
にかほ市,52141,ﾆｶﾎｼ,5,1
仙北市,52159,ｾﾝﾎﾞｸｼ,5,1
小坂町,53031,ｺｻｶﾏﾁ,5,1
上小阿仁村,53279,ｶﾐｺｱﾆﾑﾗ,5,1
藤里町,53465,ﾌｼﾞｻﾄﾏﾁ,5,1
三種町,53481,ﾐﾀﾈﾁｮｳ,5,1
八峰町,53490,ﾊｯﾎﾟｳﾁｮｳ,5,1
五城目町,53619,ｺﾞｼﾞｮｳﾒﾏﾁ,5,1
八郎潟町,53635,ﾊﾁﾛｳｶﾞﾀﾏﾁ,5,1
井川町,53660,ｲｶﾜﾏﾁ,5,1
大潟村,53686,ｵｵｶﾞﾀﾑﾗ,5,1
美郷町,54348,ﾐｻﾄﾁｮｳ,5,1
羽後町,54631,ｳｺﾞﾏﾁ,5,1
東成瀬村,54640,ﾋｶﾞｼﾅﾙｾﾑﾗ,5,1
山形市,62014,ﾔﾏｶﾞﾀｼ,6,1
米沢市,62022,ﾖﾈｻﾞﾜｼ,6,1
鶴岡市,62031,ﾂﾙｵｶｼ,6,1
酒田市,62049,ｻｶﾀｼ,6,1
新庄市,62057,ｼﾝｼﾞｮｳｼ,6,1
寒河江市,62065,ｻｶﾞｴｼ,6,1
上山市,62073,ｶﾐﾉﾔﾏｼ,6,1
村山市,62081,ﾑﾗﾔﾏｼ,6,1
長井市,62090,ﾅｶﾞｲｼ,6,1
天童市,62103,ﾃﾝﾄﾞｳｼ,6,1
東根市,62111,ﾋｶﾞｼﾈｼ,6,1
尾花沢市,62120,ｵﾊﾞﾅｻﾞﾜｼ,6,1
南陽市,62138,ﾅﾝﾖｳｼ,6,1
山辺町,63011,ﾔﾏﾉﾍﾞﾏﾁ,6,1
中山町,63029,ﾅｶﾔﾏﾏﾁ,6,1
河北町,63215,ｶﾎｸﾁｮｳ,6,1
西川町,63223,ﾆｼｶﾜﾏﾁ,6,1
朝日町,63231,ｱｻﾋﾏﾁ,6,1
大江町,63240,ｵｵｴﾏﾁ,6,1
大石田町,63410,ｵｵｲｼﾀﾞﾏﾁ,6,1
金山町,63614,ｶﾈﾔﾏﾏﾁ,6,1
最上町,63622,ﾓｶﾞﾐﾏﾁ,6,1
舟形町,63631,ﾌﾅｶﾞﾀﾏﾁ,6,1
真室川町,63649,ﾏﾑﾛｶﾞﾜﾏﾁ,6,1
大蔵村,63657,ｵｵｸﾗﾑﾗ,6,1
鮭川村,63665,ｻｹｶﾞﾜﾑﾗ,6,1
戸沢村,63673,ﾄｻﾞﾜﾑﾗ,6,1
高畠町,63819,ﾀｶﾊﾀﾏﾁ,6,1
川西町,63827,ｶﾜﾆｼﾏﾁ,6,1
小国町,64017,ｵｸﾞﾆﾏﾁ,6,1
白鷹町,64025,ｼﾗﾀｶﾏﾁ,6,1
飯豊町,64033,ｲｲﾃﾞﾏﾁ,6,1
三川町,64262,ﾐｶﾜﾏﾁ,6,1
庄内町,64289,ｼﾖｳﾅｲﾏﾁ,6,1
遊佐町,64611,ﾕｻﾞﾏﾁ,6,1
福島市,72010,ﾌｸｼﾏｼ,7,1
会津若松市,72028,ｱｲﾂﾞﾜｶﾏﾂｼ,7,1
郡山市,72036,ｺｵﾘﾔﾏｼ,7,1
いわき市,72044,ｲﾜｷｼ,7,1
白河市,72052,ｼﾗｶﾜｼ,7,1
須賀川市,72079,ｽｶｶﾞﾜｼ,7,1
喜多方市,72087,ｷﾀｶﾀｼ,7,1
相馬市,72095,ｿｳﾏｼ,7,1
二本松市,72109,ﾆﾎﾝﾏﾂｼ,7,1
田村市,72117,ﾀﾑﾗｼ,7,1
南相馬市,72125,ﾐﾅﾐｿｳﾏｼ,7,1
伊達市,72133,ﾀﾞﾃｼ,7,1
本宮市,72141,ﾓﾄﾐﾔｼ,7,1
桑折町,73016,ｺｵﾘﾏﾁ,7,1
国見町,73032,ｸﾆﾐﾏﾁ,7,1
川俣町,73083,ｶﾜﾏﾀﾏﾁ,7,1
大玉村,73229,ｵｵﾀﾏﾑﾗ,7,1
鏡石町,73423,ｶｶﾞﾐｲｼﾏﾁ,7,1
天栄村,73440,ﾃﾝｴｲﾑﾗ,7,1
下郷町,73628,ｼﾓｺﾞｳﾏﾁ,7,1
檜枝岐村,73644,ﾋﾉｴﾏﾀﾑﾗ,7,1
只見町,73679,ﾀﾀﾞﾐﾏﾁ,7,1
南会津町,73687,ﾐﾅﾐｱｲﾂﾞﾏﾁ,7,1
北塩原村,74021,ｷﾀｼｵﾊﾞﾗﾑﾗ,7,1
西会津町,74055,ﾆｼｱｲﾂﾞﾏﾁ,7,1
磐梯町,74071,ﾊﾞﾝﾀﾞｲﾏﾁ,7,1
猪苗代町,74080,ｲﾅﾜｼﾛﾏﾁ,7,1
会津坂下町,74217,ｱｲﾂﾞﾊﾞﾝｹﾞﾏﾁ,7,1
湯川村,74225,ﾕｶﾞﾜﾑﾗ,7,1
柳津町,74233,ﾔﾅｲﾂﾞﾏﾁ,7,1
三島町,74446,ﾐｼﾏﾏﾁ,7,1
金山町,74454,ｶﾈﾔﾏﾏﾁ,7,1
昭和村,74462,ｼｮｳﾜﾑﾗ,7,1
会津美里町,74471,ｱｲﾂﾞﾐｻﾄﾏﾁ,7,1
西郷村,74616,ﾆｼｺﾞｳﾑﾗ,7,1
泉崎村,74641,ｲｽﾞﾐｻﾞｷﾑﾗ,7,1
中島村,74659,ﾅｶｼﾞﾏﾑﾗ,7,1
矢吹町,74667,ﾔﾌﾞｷﾏﾁ,7,1
棚倉町,74811,ﾀﾅｸﾞﾗﾏﾁ,7,1
矢祭町,74829,ﾔﾏﾂﾘﾏﾁ,7,1
塙町,74837,ﾊﾅﾜﾏﾁ,7,1
鮫川村,74845,ｻﾒｶﾞﾜﾑﾗ,7,1
石川町,75019,ｲｼｶﾜﾏﾁ,7,1
玉川村,75027,ﾀﾏｶﾜﾑﾗ,7,1
平田村,75035,ﾋﾗﾀﾑﾗ,7,1
浅川町,75043,ｱｻｶﾜﾏﾁ,7,1
古殿町,75051,ﾌﾙﾄﾞﾉﾏﾁ,7,1
三春町,75213,ﾐﾊﾙﾏﾁ,7,1
小野町,75221,ｵﾉﾏﾁ,7,1
広野町,75418,ﾋﾛﾉﾏﾁ,7,1
楢葉町,75426,ﾅﾗﾊﾏﾁ,7,1
富岡町,75434,ﾄﾐｵｶﾏﾁ,7,1
川内村,75442,ｶﾜｳﾁﾑﾗ,7,1
大熊町,75451,ｵｵｸﾏﾏﾁ,7,1
双葉町,75469,ﾌﾀﾊﾞﾏﾁ,7,1
浪江町,75477,ﾅﾐｴﾏﾁ,7,1
葛尾村,75485,ｶﾂﾗｵﾑﾗ,7,1
新地町,75612,ｼﾝﾁﾏﾁ,7,1
飯舘村,75647,ｲｲﾀﾃﾑﾗ,7,1
水戸市,82015,ﾐﾄｼ,8,1
日立市,82023,ﾋﾀﾁｼ,8,1
土浦市,82031,ﾂﾁｳﾗｼ,8,1
古河市,82040,ｺｶﾞｼ,8,1
石岡市,82058,ｲｼｵｶｼ,8,1
結城市,82074,ﾕｳｷｼ,8,1
龍ケ崎市,82082,ﾘｭｳｶﾞｻｷｼ,8,1
下妻市,82104,ｼﾓﾂﾏｼ,8,1
常総市,82112,ｼﾞｮｳｿｳｼ,8,1
常陸太田市,82121,ﾋﾀﾁｵｵﾀｼ,8,1
高萩市,82147,ﾀｶﾊｷﾞｼ,8,1
北茨城市,82155,ｷﾀｲﾊﾞﾗｷｼ,8,1
笠間市,82163,ｶｻﾏｼ,8,1
取手市,82171,ﾄﾘﾃﾞｼ,8,1
牛久市,82198,ｳｼｸｼ,8,1
